County_FIPS,pct_no_hs,pct_some_hs,pct_hs,pct_some_college,pct_associates,pct_bachelors,pct_graduate,pct_hs_less
1093,8.50905712959,11.7231769624,36.0752438458,22.1644217371,9.57733395262,7.40362285183,4.54714352067,56.3074779378
1095,7.93901980446,13.311606919,28.7509400852,23.8718977187,9.37421659564,10.177989471,6.57432940587,50.0015668087
1097,3.57373093476,11.1440044658,32.3562566402,22.0992923127,7.32789512542,16.3564006987,7.14241982245,47.0739920408
1099,5.90859181993,13.1347790283,52.9028273401,13.5328026352,4.7419709031,6.95168816909,2.82734010431,71.9461981883
1101,4.20504470804,10.3417187532,25.2538164986,21.6018192705,7.02141545169,19.676918005,11.899267313,39.8005799598
1103,5.72857990818,11.7406209495,27.7392157575,24.65021623,7.92964349311,15.4607454786,6.75097818318,45.2084166152
1107,7.63625548368,14.402557811,38.5902297569,19.7412447022,7.49498103948,9.39846828761,2.73626291918,60.6290430515
1109,5.77591494582,14.0462073196,35.3404211818,18.8100592926,6.49662645676,10.8617869556,8.66898384788,55.1625434471
1111,4.7827204937,14.6245821548,33.6397531499,18.5844690152,8.60761121111,13.0239136025,6.73695037285,53.0470557984
1113,5.69310073386,11.0713288134,27.6376933039,26.9749371524,12.043879028,9.49442624616,7.08463472233,44.4021228511
1115,4.71036080768,11.7163190996,35.8225753062,23.1198278716,11.4498510427,7.9030122476,5.27805362463,52.2492552135
1117,2.96347248913,5.35963749052,21.7193671685,21.4470595744,8.07278555068,28.1618528263,12.2758249005,30.0424771481
1121,7.40141808683,17.1627601159,32.7581611075,19.2436870257,8.81950491355,9.22289552716,5.39157322339,57.3223393101
1123,5.93261048586,15.2449903925,32.5315673895,21.2462256382,8.15948394181,11.3505352731,5.53458687895,53.7091682679
1125,3.89886861052,9.53508583092,29.9941796031,19.4592612083,6.11938989483,19.977515727,11.0156991253,43.4281340445
1127,6.92802369008,10.7400941416,40.2399946962,22.4790612362,10.2052993304,5.89821219421,3.50931471128,57.9081125279
1133,7.8281068525,14.5702671312,37.7235772358,20.8420441347,7.10801393728,5.55168408827,6.37630662021,60.1219512195
2020,2.63728513836,3.08411313327,24.0655558246,26.5228466469,8.08869193604,21.9982526868,13.6032546341,29.7869540962
2090,1.26739729712,3.44584145767,19.525314328,32.4480602434,8.83143952128,22.6685940967,11.8133530559,24.2385530828
2110,1.15442015626,4.43771398472,20.9024668598,27.0125537705,7.14160301993,25.3533491353,13.9978930735,26.4946010008
2122,1.31804004427,4.07988731261,32.8202032398,28.3831371365,10.4386759231,13.7312606902,9.22879565349,38.2181305966
2170,1.4783992939,6.94280265418,32.1969517865,30.3765347455,8.81050325469,12.9793370845,7.21547118067,40.6181537346
4001,9.97773544196,10.8224114582,35.7770789818,23.5292767462,6.75281749948,9.02517960842,4.11550026396,56.577225882
4003,6.12813994378,7.60865913341,23.1664296193,31.645257747,11.678407042,12.5384968587,7.23460965585,36.9032286965
4005,4.46616186107,6.06637074614,22.2176632225,23.8054384722,10.3845723451,17.1633904037,15.8964029493,32.7501958298
4007,3.53803895875,8.88793689993,32.6588211577,25.8145805509,10.8308343623,13.260086183,5.00970188746,45.0847970164
4009,6.19507716522,10.3397018319,28.6932190793,33.672889433,9.6052113846,6.53171862021,4.9621824859,45.2279980763
4012,9.16035605155,14.9993357247,39.0328151986,22.4325760595,5.2212036668,5.5134847881,3.64022851069,63.1925069749
4013,6.13797182281,7.1106602657,23.0503751684,24.8165726041,8.24243701554,19.6543885839,10.9875945396,36.2990072569
4015,3.28216469364,11.1044620788,38.9189540783,27.9179133602,6.83036295044,7.68180044231,4.26434239625,53.3055808508
4017,5.83305348304,10.3695483946,31.9949188921,29.1930090964,6.93688037495,8.91384017871,6.75874958022,48.1975207698
4019,5.06212884576,7.59468872768,22.9211997769,24.8023377016,8.52097605621,18.0436105765,13.0550583154,35.5780173503
4021,5.48958389406,10.6935098957,28.6375625774,28.2607525435,9.45757298451,11.2292978773,6.23172022752,44.8206563672
4023,14.217386911,11.9505540773,31.0316952407,22.1698272087,4.35851662232,9.2256391256,7.04638081444,57.1996362289
4025,3.25014749263,6.56578171091,24.9351032448,29.0283185841,9.76283185841,16.2294985251,10.2283185841,34.7510324484
4027,13.472457726,15.8471135448,23.746558188,23.8360064092,7.68943577618,9.89997355444,5.50845480142,53.0661294588
5003,7.81081808396,11.5715823466,32.8310010764,27.3344994618,6.22308934338,9.66765339074,4.56135629709,52.213401507
5005,3.21089297023,12.7327422419,31.602279924,24.642178594,10.0949968334,11.6751108296,6.04179860671,47.5459151362
5007,5.05470378548,7.40505470379,29.6954596475,20.0319465173,5.11390968633,21.541080261,11.1578453986,42.1552181367
5009,6.46120985582,6.97612327409,30.1586696163,33.0421847586,9.94736440613,9.4896635899,3.9247844992,43.5960027462
5015,10.2509103607,9.19339552053,33.2418815783,24.7019504165,6.29021798773,11.7673467352,4.55429740111,52.6861874595
5019,3.05220883534,5.38152610442,26.1774370208,25.4107338445,10.0109529025,17.9992698065,11.9678714859,34.6111719606
5023,5.72334479794,9.75386930353,41.7508598452,21.2757953568,7.19582975064,8.46410146174,5.83619948409,57.2280739467
5027,4.34405403731,12.2637417116,40.8502199913,17.6364875751,6.64931523827,11.8423498792,6.41383156721,57.4580157402
5029,4.26618895966,8.63853503185,44.7253184713,17.8742038217,9.22903397028,9.61385350318,5.65286624204,57.6300424628
5031,2.10191178911,8.31107690915,33.303155131,24.5544942888,6.75388167127,16.0291521434,8.94632806724,43.7161438293
5033,4.19740585371,9.04817011428,35.6188822991,27.6339264188,6.76985389845,10.8491248373,5.88263657843,48.864458267
5035,6.33654376236,12.4882446412,34.4910334987,21.7822745403,4.98751499822,13.7399876771,6.17440088206,53.3158219023
5045,2.57454213193,5.21895701482,27.5983929267,25.1810644845,7.9063705137,19.0174816248,12.5031913035,35.3918920735
5051,3.86504653568,8.71682178559,31.7318740664,28.6180052855,7.69705848558,11.6597724922,7.71142134896,44.3137423877
5055,4.50029023116,11.4897394749,49.3427117834,18.2162734319,5.16270017414,7.71331990303,3.57496500154,65.3327414894
5057,11.3347048991,10.5374823197,35.5471261412,22.9394368008,9.09733830526,6.64780763791,3.8961038961,57.4193133599
5059,5.65772784925,7.66443196231,40.5553542308,25.6251132452,8.07664431962,8.42090958507,3.99981880776,53.8775140424
5063,3.812178556,5.61815397903,42.0203368537,26.9286639708,6.68603509874,10.0820541007,4.85257744101,51.4506693887
5069,4.18508200499,10.714061289,39.465030058,24.4464925326,6.44519385853,9.50126725456,5.24287300224,54.364173352
5071,8.32748538012,11.3684210526,40.7719298246,17.8947368421,4.82456140351,10.701754386,6.11111111111,60.4678362573
5083,4.60096375998,10.9050102317,46.4849164961,14.3111756552,7.80909630999,12.0668030893,3.82203445772,61.9908904878
5085,3.87813967198,8.26999599975,32.57889972,25.6879381856,8.04892940607,15.2051708529,6.33092616376,44.7270353917
5091,2.3913411128,10.5191949941,38.2851344495,29.1628614916,5.40842212075,10.2486047692,3.98444106207,51.1956705564
5093,7.78130511464,12.5432098765,35.8941798942,22.1481481481,7.93298059965,6.7619047619,6.93827160494,56.2186948854
5103,2.33430091921,12.6149008224,41.5275761974,15.584179971,10.141509434,8.98645379777,8.81107885825,56.476777939
5111,8.16401920946,12.479990149,45.3823420761,19.9174978451,5.89828838813,4.57455978328,3.58330254895,66.0263514346
5113,5.75424575425,10.1964701965,38.3616383616,26.4935064935,7.76556776557,7.47252747253,3.95604395604,54.3123543124
5115,6.97686296542,9.87537667909,34.9047448797,22.3811226314,5.42673272384,14.1529189438,6.28224117677,51.7569845242
5119,4.67477753112,6.67501200746,24.6688021663,23.257027672,6.78657736396,21.4020172529,12.5357860063,36.0185917048
5123,5.8031491682,12.4853947588,45.6406832471,21.482223335,4.56796305569,6.17593056251,3.8446558727,63.9292271741
5125,3.04197150558,7.36333486529,33.4480231533,22.5086017365,8.60670500702,15.2669954165,9.7643683158,43.8533295241
5131,8.24135046944,10.5349338548,30.4527088315,23.5507545147,8.47930827316,13.8781231962,4.86282086018,49.2289931558
5139,3.21649331902,14.1170374209,36.3548876633,21.4383536292,4.91172224895,15.0460820965,4.91542362216,53.6884184032
5143,6.14591096583,8.71230289033,26.8711122261,20.6425572421,5.33718021561,20.3813431129,11.9095933472,41.7293260823
5145,6.83592609178,11.0433986877,41.6619614104,15.922587177,6.37643348066,10.5177079886,7.64198516384,59.5412861899
5149,11.26307321,11.4373826763,42.0622150711,18.3896486994,3.02359882006,11.1021721641,2.72190935908,64.7626709574
6001,6.68540448469,5.77012519317,18.1349908245,18.10252978,6.18304364178,26.1251198746,18.9987862013,30.5905205024
6005,2.48920763125,7.71480295224,25.6301350787,31.6564545328,10.4337835956,14.6532516363,7.42236457318,35.8341456622
6007,4.18035929456,7.37279548691,21.120878519,29.4254573338,10.1284368496,19.9830211414,7.78905137474,32.6740333005
6009,4.74907475944,5.46854182087,29.5188749075,36.0710584752,7.09992598075,10.9903774981,6.10214655811,39.7364914878
6011,23.0485556238,9.38076213891,19.1610325753,25.98340504,7.65980331899,10.4256299939,4.34081130916,51.590350338
6013,6.13774322302,5.00283240479,17.8859866123,22.8484117745,7.93424143522,25.2308799684,14.9599045817,29.0265622401
6015,6.55915645837,13.5990075981,29.3533881222,27.502972037,7.32413294051,10.1462759084,5.51506693544,49.5115521786
6017,1.68117477859,4.936795095,22.4903489516,27.5520399667,10.1445764893,20.8969797896,12.2980849292,29.1083188252
6019,15.5419728421,10.0699265179,23.3930445972,24.0096847381,7.76997053943,12.8321086316,6.38329213369,49.0049439572
6021,9.14553122653,15.2752903114,29.7013114565,22.8089433243,4.98584551389,14.639782772,3.44329539546,54.1221329944
6023,3.60172299536,7.90479346145,22.3216258008,29.6145350121,9.31742876077,17.2884912746,9.95140269494,33.8281422576
6025,19.591788191,13.775090114,21.2833696229,23.6885440872,7.33445556511,9.30689989571,5.01985252411,54.6502479278
6029,14.4581712154,12.1874792915,29.123285337,21.0008236063,7.04401086782,10.8180208836,5.36820879839,55.7689358439
6031,11.6020014234,15.7353290055,23.856406496,23.9933573447,8.70662324498,11.0779217978,5.02836068756,51.193736925
6033,6.45513520457,8.02877513007,35.8575802342,24.8913439099,12.265827392,9.32622519108,3.1751129381,50.3414905689
6035,2.98936726512,10.4889314973,36.7265121143,24.8997734007,10.5063622102,9.33850444483,5.05054906746,50.2048108768
6037,12.8172604759,9.08817756634,21.207430702,19.2157048733,6.82429425113,20.1757714169,10.6713607145,43.1128687442
6039,15.9363575511,11.2754235106,26.3436486278,21.2656402863,9.78940322331,11.0540136965,4.33551310437,53.5554296895
6041,4.07275809921,3.57458699418,10.8498736257,16.5877372461,5.98328615011,34.24455387,24.6872040147,18.4972187191
6045,5.93871274215,6.02083702356,27.2185633082,28.1364229239,5.72937633855,17.9900484694,8.96603919422,39.1781130739
6047,20.701596582,11.1240322529,24.6824504481,21.5933695268,7.45221497639,9.40666259758,5.03967361624,56.508079283
6053,20.8906634355,10.1278111519,19.5081715925,18.7848086482,7.41501762787,14.6990124016,8.57451514245,50.5266461799
6055,10.6882681338,4.7914323637,17.8911213107,25.2327831646,8.60512477583,21.8851636828,10.9061065686,33.3708218082
6057,1.36399428777,4.93947442177,21.1285651367,27.4467148024,11.1855539392,22.0134264017,11.9222710105,27.4320338463
6059,9.00014908545,6.87246671201,17.2732270478,20.524594441,7.57023322556,25.0805527343,13.6787767539,33.1458428453
6061,2.79031659067,3.85046843474,19.2500449866,25.8326346056,11.3408298206,25.1568787353,11.7788268266,25.890830012
6065,9.72803506981,9.90553481922,26.8131493195,25.1409742307,7.67789305009,13.2563238434,7.47808966724,46.4467192085
6067,6.51010942091,6.3248940806,22.4336336672,25.2695063022,9.85587369393,20.0416185063,9.56436432876,35.2686371687
6069,16.5208495975,5.86319218241,23.3720085067,23.2535601798,11.5675559265,13.4035049937,6.01932861335,45.7560502867
6071,9.77168818559,11.3366434715,26.6983867236,25.068927603,7.71641301208,12.4985443156,6.90939668875,47.8067183806
6073,7.00744297828,6.36457241912,18.8647478009,22.7947942149,7.79116211391,22.7169473153,14.4603331576,32.2367631983
6075,8.24850362887,4.1494777142,12.7860946066,14.0808778906,5.57894536728,33.205180888,21.9509199045,25.1840759497
6077,11.4680813018,10.4355831065,26.481360063,23.3344150612,9.45452217432,12.7151589809,6.11087931229,48.3850244713
6079,4.28114299146,5.42434813268,20.5151902048,25.6099319953,10.0794367311,21.2636156267,12.8263343181,30.2206813289
6081,7.416281099,4.63689424325,15.2481320438,17.8185424442,7.77777370416,27.4815037506,19.620872715,27.301307386
6083,12.5938930295,7.39063150134,17.770145484,21.4608988912,7.57422020425,20.0400026279,13.1702082619,37.7546700148
6085,7.41657503266,5.25705429752,14.754823903,15.9899438333,7.08053298292,26.338122636,23.1629473146,27.4284532332
6087,9.45895092758,6.41193419567,15.4844616188,22.1901450773,9.30954881686,22.57881523,14.5661441337,31.3553467421
6089,2.28751476959,7.4588420638,25.3304450571,30.7254824734,12.2166207168,14.2756990941,7.70539582513,35.0768018905
6093,3.19434894043,7.66706257423,23.9294867788,32.059136088,13.3431268363,14.2307932737,5.57604550853,34.7908982934
6095,5.7031366237,6.73718096114,24.5475633344,26.7411034315,10.5781586031,18.5191321873,7.17372485899,36.9878809192
6097,6.46770214198,6.49966356398,19.1732084782,25.520915106,9.52338230347,20.6894134799,12.1257149265,32.1405741841
6099,11.688848109,11.13182887,28.5077017941,24.8124338023,7.41531861914,10.9025894904,5.54127931506,51.3283787731
6101,13.1780826324,10.7415686968,24.3088502549,25.7080364753,9.80877788321,10.4327827723,5.821901285,48.2285015841
6103,7.36457142857,7.61828571429,31.4925714286,32.5257142857,7.35085714286,9.30742857143,4.34057142857,46.4754285714
6107,20.0364918473,10.86268073,24.2895119589,23.6393139832,6.98093525314,10.1104102716,4.08065595591,55.1886845362
6109,0.917274523676,7.78463565173,31.4361689151,29.8309384987,9.43865726623,14.0884584421,6.50386670245,40.1380790905
6111,10.5984639496,6.45251079703,18.3964371574,23.5864577941,8.23233648439,20.8579472523,11.8758465652,35.447411904
6113,5.71291980399,6.70411537389,17.990518306,20.3768774152,6.72164455599,21.9616748337,20.5322497112,30.4075534839
6115,6.32250085295,10.9860116001,22.8782838622,34.4421699079,11.5980040942,9.82173319686,3.95129648584,40.1867963153
8001,8.6928119226,9.27337878385,27.5940579158,23.9137187341,7.72861621424,15.7111703882,7.08624604123,45.5602486222
8005,3.14871366119,3.79631138539,20.5374919405,22.4859533645,8.99575117321,26.3868912239,14.6488872514,27.482516987
8013,2.23736871468,3.17849952701,13.0225337764,14.7466466151,6.24348121377,33.801149732,26.7703204211,18.4384020181
8014,1.28339153451,1.76382926667,14.9447274183,16.9710180387,8.9592740052,34.3335038591,21.7442558776,17.9919482195
8029,3.23115925328,4.60013828071,43.5492048859,21.2629638165,7.96957824383,10.3894906661,8.99746485365,51.3805024199
8031,7.30148625662,6.89122073112,16.4579514006,17.4374215897,4.80372359885,28.6390138746,18.4691825485,30.6506583883
8035,0.509794553273,1.32967032967,12.5293836598,20.7687529861,8.79311992355,36.3616817965,19.7075967511,14.3688485428
8037,8.46624395967,6.89924862434,15.954861596,19.6754280607,7.53330912544,29.5075556549,11.963352979,31.3203541801
8039,0.175121455203,2.51384024404,22.754491018,24.8559484804,12.196361993,26.1778330132,11.3264037962,25.4434527172
8041,1.62192224547,3.88539967468,21.7747133712,25.029960185,11.2571177255,22.6026616279,13.8282251703,27.2820352914
8043,1.02390982898,8.81622632034,43.8690957788,22.0600954161,8.73810785928,9.60299082108,5.88957397539,53.7092319281
8045,5.72882385702,8.37425953116,27.6644220546,20.3888410713,7.16672573541,18.9230925016,11.7538352488,41.7675054428
8059,1.81713748629,3.8200168585,21.8852179794,21.3794629648,7.88893281714,27.2595487989,15.949683095,27.5223723242
8067,1.66533679957,3.60865872178,20.8231448354,27.3918303261,8.30609250727,23.1216699699,15.08326684,26.0971403567
8069,1.14429531745,3.05467495479,20.049783978,20.642406563,8.94179139501,27.7087867341,18.4582610576,24.2487542503
8075,7.13206597004,4.74631751227,28.6919300013,28.4716102228,12.7218934911,14.0375173108,4.19866549163,40.5703134836
8077,3.24903249032,5.9580595806,25.9062590626,27.5582755828,7.05207052071,20.6762067621,9.60009600096,35.1133511335
8083,7.12676962677,7.94187044187,32.3305448305,23.9328614329,5.88803088803,12.9182754183,9.86164736165,47.3991848992
8085,3.88743226709,6.41845831148,34.8540464954,25.5060304143,7.00926411467,16.8502010138,5.47456738332,45.1599370739
8087,6.53324862346,9.97988140618,36.3034731046,22.8134265142,8.11626429479,7.40681914443,8.84688691233,52.8166031343
8101,3.34448765488,9.42570317446,28.8242742154,25.4508456182,11.3520846523,14.3275752917,7.27502939314,41.5944650448
8107,0.109959158027,0.565504241282,24.7565190072,17.7034244423,7.39344433972,34.3805634098,15.0905854016,25.4319824065
8117,4.44012105491,1.89364461738,17.1292693472,18.4522265456,7.33679204496,37.3670557717,13.3808906182,23.4630350195
8119,0.483148715531,4.05373556446,22.3603582371,26.0311100636,8.60240395946,24.2104642941,14.2587791657,26.8972425171
8123,5.20508754616,7.69230769231,26.6026103059,25.855224493,8.70748827358,17.5641210455,8.37316064359,39.5000055444
9001,5.35124882231,4.53809485184,23.2504632778,14.5193141616,6.06784758316,26.1000118549,20.1730194483,33.139806952
9003,4.39167753676,6.31511989307,27.0681353367,16.9826239593,7.87525967438,21.2287228046,16.1384607952,37.7749327665
9005,3.57955092637,4.4848098734,30.3402499463,18.970434628,9.08222151435,18.8407944351,14.7019386765,38.4046107461
9007,2.47125217465,4.76513769254,26.8528026478,15.2518351933,10.3016930454,22.6808673145,17.6764119319,34.089192515
9009,4.1990030333,6.25316494028,30.3842679125,17.3587616482,7.51409397328,19.0347289633,15.255979529,40.8364358861
9011,3.30476774166,5.26543809967,30.8798977133,19.092628598,8.02231708863,18.7756244981,14.6593262606,39.4501035547
9013,1.71915570818,3.70005863138,25.5329173298,18.6091799983,9.00201021861,24.8450456487,16.591632465,30.9521316693
9015,3.21748726024,8.49317446344,31.9132580313,22.7021933468,9.07839757976,15.1476076525,9.4478816659,43.623919755
10001,5.2364657366,8.2951653944,33.8088970782,23.1578485566,8.2100552777,13.109590243,8.18197771343,47.3405282092
10003,3.00769109203,6.06490017384,27.8030342938,20.1398619818,7.1479745035,20.7675288416,15.0690091134,36.8756255597
10005,4.59416625788,9.54869627561,31.8987962718,17.6911563086,10.1008766965,14.9642151868,11.2020930028,46.0416588053
11001,4.27737034875,5.92576614984,17.3786806067,12.7107282124,2.96097985975,23.8174689776,32.929005845,27.5818171053
12001,2.80724598828,4.55938110375,21.3141332516,16.3628355865,10.9423869889,22.9935021,21.0205149809,28.6807603437
12003,2.68956406869,6.45178335535,47.2919418758,22.7371202114,12.787318362,5.88110964333,2.16116248349,56.4332892999
12005,3.29051640527,7.5706321608,30.615286353,25.0230643673,10.5331220085,14.7233458709,8.2440328342,41.4764349191
12007,5.96340267945,15.5974294739,37.2998584032,17.8847620085,11.2678357477,6.96002614094,5.02668554624,58.8606905566
12009,2.71523938866,5.51416438723,29.540063888,22.8060024101,11.0706497829,17.3200520285,11.0338281145,37.7694676639
12011,5.34524583989,6.41434002868,27.3833829688,19.0983532138,9.5345823607,20.6511209807,11.5729746075,39.1429688373
12015,2.4926406743,6.68516204635,38.93771575,22.598953811,8.24668036172,13.1027764247,7.9360709319,48.1155184707
12017,4.06993356668,9.81052218016,39.6599757126,21.4872490892,8.74258875634,10.0114293878,6.21830130724,53.5404314594
12019,2.99760104945,7.00044210267,32.2821919595,22.647252803,11.2881132363,16.8470107337,6.93738811541,42.2802351116
12021,6.27586206897,6.89282385834,26.0835041938,17.8587138863,7.68201304753,21.4356011184,13.7714818267,39.2521901212
12023,4.36349676897,8.935997782,35.7887777517,25.2276653373,10.5483162362,10.0599287679,5.07581735588,49.0882723027
12027,17.80676289,15.3820991945,39.694157092,12.9451690722,3.9988551335,7.51114200433,2.6618146134,72.8830191765
12031,2.87366162873,8.21147720003,27.6714116788,22.9316227166,9.30543619434,19.6227683043,9.38362227722,38.7565505076
12033,2.58039631647,6.0503350851,28.2753965575,21.8113880719,16.1289233885,16.2942963213,8.8592642592,36.9061279591
12035,1.30899728514,4.99381826988,32.8268988108,25.2941101495,9.49437271372,17.4974826975,8.58432007342,39.1297143658
12039,6.84212181241,16.2217400874,36.9053233972,19.1491368739,6.59371757381,9.13750275131,5.15045750401,59.969185297
12049,13.9134792049,8.54072713101,49.412616224,15.6171705362,1.59233895663,6.82590056233,4.09776738489,71.86682256
12051,28.393737937,16.2341840017,29.7233540639,12.9787690328,6.00042890843,4.66652369719,2.003002359,74.3512760026
12053,3.94504503833,7.66955498104,36.6132961801,23.2560218747,11.1578837571,11.1742748791,6.18392328955,48.2278961995
12055,5.93839868842,9.67828634397,38.0385411347,20.9584218023,7.77945010348,10.351546752,7.2553551751,53.6552261671
12057,5.23833761515,6.56566543002,26.1380464806,19.873607677,9.72492502243,20.5853186574,11.8740991174,37.9420495258
12061,4.11918659556,6.66624695333,35.1183141914,21.4566451114,7.07276929857,13.1265345769,12.4403032729,45.9037477403
12063,4.44282183779,14.7101774882,39.0165131431,22.5960458324,5.53246461469,8.60480790834,5.09716917547,58.1695124691
12069,2.60372724767,6.97000325779,33.317601263,23.9497798902,10.5677745942,15.2431231362,7.34799061088,42.8913317685
12071,5.98221271663,6.98712344543,31.1929799726,21.4960601301,8.14124993065,15.9010431712,10.2993306334,44.1623161346
12073,2.4833518313,4.47510013029,19.4687062684,20.021232447,9.44843893259,24.884789847,19.2183805434,26.42715823
12075,3.13031643416,11.864579789,41.466485199,21.8543722355,8.23749574685,8.27832596121,5.16842463423,56.4613814223
12081,4.99514889171,6.99567131876,31.6060900067,21.2486006418,8.22785282484,16.5542204642,10.3724158519,43.5969102172
12083,3.14903399866,8.08154623416,38.3856658121,22.1321156437,8.50183877989,13.1882586695,6.56154086199,49.6162460449
12085,4.64626555143,4.46937726901,23.2170082295,24.0888147643,9.52669749577,22.1649441117,11.8868925783,32.33265105
12086,11.0698111887,8.58448636743,28.6111144719,15.3111074756,9.04645399603,17.436411066,9.94061543431,48.2654120281
12087,3.56231163227,5.96189001795,24.3548148026,22.7474102011,8.90001482238,22.366969153,12.1065893707,33.8790164528
12089,4.50202259729,5.94748221509,36.6874738457,23.0767889524,7.04247454317,13.0457525457,9.6980053006,47.1369786581
12091,2.41202259754,6.10398399341,24.1783381392,26.2115282763,11.1979932914,19.9368857765,9.95924792562,32.6943447302
12093,10.2244299907,15.1097133872,38.739189479,19.1194339218,6.10035022514,7.13315702952,3.57372596669,64.0733328568
12095,4.60744956136,6.73897483896,25.8527682534,20.1985331414,10.4782811912,21.7266573031,10.3973357105,37.1991926538
12097,4.59589451674,7.62332261886,33.099691782,23.5038680657,11.0727215229,14.29367091,5.81083058392,45.3189089176
12099,5.4331145847,5.93484195347,24.1172297323,20.0637931167,8.7091388604,22.6750888747,13.0667928777,35.4851862705
12101,3.17638037662,8.10111741467,32.4050253099,22.7103001072,11.5305969361,14.3635848396,7.71299501581,43.6825231012
12103,2.71618732593,6.21216185943,28.6861850857,22.9783473877,9.5217286689,19.5199862822,10.3654033902,37.6145342711
12105,6.94135680734,9.47931980351,35.8541898239,19.6186220374,8.98562157123,12.7050539639,6.41583599269,52.2748664348
12107,6.40619841933,13.6493387964,37.9653183681,24.50822378,7.21012874536,6.34405887722,3.91673301357,58.0208555838
12109,1.12422076745,3.96603577748,21.5715330795,20.782452652,7.96458517004,28.6751327118,15.9160398417,26.6617896244
12111,7.2558619152,7.96467987068,35.2007543384,20.0196945487,9.60109249006,12.245921742,7.71199509494,50.4212961243
12113,3.11284046693,7.9835101733,25.6586503025,23.6059925607,11.6800082278,19.2341315415,8.72486672723,36.7550009428
12115,2.48204175292,4.76298855162,30.0766343252,19.9932033023,7.73919387424,20.863055895,14.0828822987,37.3216646297
